serial,metro,ownershp,taxincl,rent,hhincome,sex,age,birthqtr,marst,hispan,racamind,racasian,racblk,racwht,empstat,labforce,ftotinc,incwelfr,uhrswork,weight1
302872,0,1,0,0,23000,1,15,3,6,0,1,1,2,1,0,0,23000,0,0,0.5
302873,0,2,0,850,16800,2,72,4,5,0,1,1,1,2,3,1,16800,0,0,0.5
302873,0,2,0,850,16800,1,41,2,6,0,1,1,1,2,1,2,16800,0,40,0.5
302874,0,1,0,0,8000,1,56,3,4,0,1,1,2,1,3,1,8000,0,20,0.5
302875,4,1,2,0,0,2,59,1,4,0,1,1,2,1,3,1,0,0,0,0.5
302876,4,2,0,750,23000,2,30,3,2,0,1,1,2,1,1,2,23000,0,40,0.5
302876,4,2,0,750,23000,1,11,4,6,0,1,1,2,1,0,0,23000,99999,0,0.5
302876,4,2,0,750,23000,2,9,4,6,0,1,1,2,1,0,0,23000,99999,0,0.5
302876,4,2,0,750,23000,2,7,1,6,0,1,1,2,1,0,0,23000,99999,0,0.5
302876,4,2,0,750,23000,1,6,3,6,0,1,1,2,1,0,0,23000,99999,0,0.5
302877,0,1,0,0,44000,2,65,3,5,0,1,1,2,1,2,2,44000,0,36,0.5
302878,4,1,0,0,31400,2,63,3,4,0,1,1,2,1,1,2,31400,0,24,0.5
302878,4,1,0,0,31400,1,43,1,6,0,1,1,2,1,3,1,31400,0,0,0.5
302881,3,1,2,0,69600,2,28,3,1,1,1,1,1,2,1,2,69600,0,35,0.5
302881,3,1,2,0,69600,1,34,3,1,1,1,1,1,2,1,2,69600,0,40,0.5
302881,3,1,2,0,69600,1,9,1,6,1,1,1,1,2,0,0,69600,99999,0,0.5
302881,3,1,2,0,69600,2,7,1,6,1,1,1,1,2,0,0,69600,99999,0,0.5
302881,3,1,2,0,69600,1,4,3,6,1,1,1,1,2,0,0,69600,99999,0,0.5
302881,3,1,2,0,69600,1,2,4,6,1,1,1,1,2,0,0,69600,99999,0,0.5
302882,0,1,0,0,22500,1,72,1,1,0,1,1,2,1,3,1,22500,0,0,0.5
302882,0,1,0,0,22500,2,70,1,1,0,1,1,2,1,3,1,22500,0,0,0.5
302883,3,2,0,0,65000,1,56,2,6,0,1,1,1,2,1,2,65000,0,40,0.5
302884,4,1,2,0,102600,1,28,1,6,0,1,1,1,2,1,2,63000,0,40,0.5
302884,4,1,2,0,102600,2,27,4,6,0,1,1,1,2,1,2,63000,0,40,0.5
302885,4,1,2,0,27700,2,63,3,1,0,1,1,1,2,3,1,27700,0,0,0.5
302885,4,1,2,0,27700,1,66,4,1,0,1,1,1,2,3,1,27700,0,0,0.5
302887,4,2,0,800,35700,1,38,4,1,0,1,1,2,1,1,2,35700,0,65,0.5
302887,4,2,0,800,35700,2,35,2,1,0,1,1,2,1,1,2,35700,0,40,0.5
302889,2,2,0,1800,90000,1,32,3,6,0,1,1,1,2,1,2,60000,0,45,0.5
302889,2,2,0,1800,90000,1,34,4,6,1,1,1,1,1,1,2,60000,0,40,0.5
302890,1,1,0,0,102000,2,33,2,4,1,1,1,1,1,1,2,22000,0,40,0.5
302890,1,1,0,0,102000,1,27,2,6,1,1,1,1,1,1,2,22000,0,40,0.5
302890,1,1,0,0,102000,2,15,3,6,1,1,1,1,1,0,0,22000,0,0,0.5
302890,1,1,0,0,102000,1,13,3,6,1,1,1,1,1,0,0,22000,99999,0,0.5
302894,4,2,0,460,9300,2,74,3,4,0,1,1,1,2,3,1,9300,0,0,0.5
302900,4,1,0,0,27100,2,71,1,1,0,1,1,1,2,3,1,27100,0,0,0.5
302900,4,1,0,0,27100,1,70,4,1,0,1,1,1,2,1,2,27100,0,4,0.5
302902,4,1,0,0,41200,2,75,2,4,0,1,1,1,2,1,2,41200,0,32,0.5
302903,3,1,2,0,56000,2,58,2,4,0,1,1,2,1,1,2,56000,0,99,0.5
302904,0,2,0,480,16000,2,22,4,6,0,1,1,1,2,3,1,0,0,0,0.5
302904,0,2,0,480,16000,2,22,2,6,0,1,1,1,2,3,1,10000,0,40,0.5
302904,0,2,0,480,16000,2,21,1,6,0,1,1,1,2,3,1,0,0,0,0.5
302904,0,2,0,480,16000,2,19,2,6,0,1,1,1,2,1,2,6000,0,35,0.5
302906,3,2,0,960,25650,2,31,4,6,0,1,1,2,1,1,2,25000,0,40,0.5
302906,3,2,0,960,25650,1,38,1,6,0,1,1,2,1,3,1,25000,0,24,0.5
302906,3,2,0,960,25650,2,8,4,6,0,1,1,2,1,0,0,25000,99999,0,0.5
302908,3,1,1,0,3600,2,88,4,5,0,1,1,1,2,3,1,3600,0,0,0.5
302909,4,2,0,900,10000,2,25,1,6,0,1,1,2,1,1,2,10000,0,40,0.5
302913,3,1,0,0,157200,1,21,2,6,0,1,1,1,2,1,2,32000,0,45,0.5
302913,3,1,0,0,157200,2,21,3,6,0,1,1,1,2,3,1,200,0,3,0.5
302914,0,1,2,0,60000,2,26,3,1,0,1,1,1,2,3,1,60000,0,0,0.5
302914,0,1,2,0,60000,1,26,1,1,0,1,1,2,1,1,2,60000,0,40,0.5
302914,0,1,2,0,60000,1,2,3,6,0,1,1,2,1,0,0,60000,99999,0,0.5
302914,0,1,2,0,60000,1,0,1,6,0,1,1,2,1,0,0,60000,99999,0,0.5
302915,4,2,0,1200,73200,1,28,4,4,0,1,1,1,2,1,2,73200,0,40,0.5
302918,0,1,0,0,71000,1,18,1,2,1,1,1,1,1,1,2,71000,0,40,0.5
302918,0,1,0,0,71000,2,16,2,6,1,1,1,1,1,2,2,71000,0,0,0.5
302918,0,1,0,0,71000,2,2,3,6,1,1,1,1,1,0,0,71000,99999,0,0.5
302918,0,1,0,0,71000,2,0,2,6,1,1,1,1,1,0,0,71000,99999,0,0.5
302918,0,1,0,0,71000,1,41,4,2,1,1,1,1,1,1,2,71000,0,30,0.5
302918,0,1,0,0,71000,2,39,1,4,1,1,1,1,1,1,2,71000,0,50,0.5
302919,0,2,0,400,24800,1,25,4,1,0,1,1,2,1,1,2,24800,0,40,0.5
302919,0,2,0,400,24800,2,33,3,1,0,1,1,2,1,1,2,24800,0,40,0.5
302919,0,2,0,400,24800,2,13,4,6,0,1,1,2,1,0,0,24800,99999,0,0.5
302919,0,2,0,400,24800,2,11,4,6,0,1,1,2,1,0,0,24800,99999,0,0.5
302919,0,2,0,400,24800,2,9,2,6,0,1,1,2,1,0,0,24800,99999,0,0.5
302919,0,2,0,400,24800,1,0,1,6,0,1,1,2,1,0,0,24800,99999,0,0.5
302920,3,2,0,1200,45000,2,35,4,1,4,1,1,2,1,1,2,45000,0,40,0.5
302920,3,2,0,1200,45000,1,31,3,1,4,1,1,2,1,1,2,45000,0,40,0.5
302920,3,2,0,1200,45000,2,17,1,6,4,1,1,2,1,3,1,45000,0,0,0.5
302920,3,2,0,1200,45000,1,17,1,6,4,1,1,2,1,3,1,45000,0,0,0.5
302920,3,2,0,1200,45000,1,9,4,6,4,1,1,2,1,0,0,45000,99999,0,0.5
302920,3,2,0,1200,45000,1,6,3,6,4,1,1,2,1,0,0,45000,99999,0,0.5
302920,3,2,0,1200,45000,2,11,3,6,4,1,1,2,1,0,0,45000,99999,0,0.5
302921,0,1,0,0,24200,1,85,4,1,0,1,1,1,2,3,1,24200,0,0,0.5
302921,0,1,0,0,24200,2,85,1,1,0,1,1,1,2,3,1,24200,0,0,0.5
302923,3,2,0,1200,80000,1,33,3,6,0,1,1,1,2,1,2,50000,0,40,0.5
302923,3,2,0,1200,80000,2,27,3,6,0,1,1,1,2,1,2,50000,0,40,0.5
302924,0,1,0,0,37900,2,79,4,5,0,1,1,1,2,3,1,37900,400,0,0.5
302924,0,1,0,0,37900,1,56,2,4,0,1,1,1,2,1,2,37900,0,40,0.5
302925,3,2,0,1300,43600,1,47,3,6,0,1,1,2,1,3,1,43600,0,0,0.5
302925,3,2,0,1300,43600,1,19,4,6,0,1,1,2,1,3,1,43600,0,0,0.5
302925,3,2,0,1300,43600,2,67,4,4,0,1,1,2,1,3,1,43600,0,0,0.5
302925,3,2,0,1300,43600,2,9,1,6,0,1,1,2,1,0,0,43600,99999,0,0.5
302925,3,2,0,1300,43600,1,3,2,6,0,1,1,2,1,0,0,43600,99999,0,0.5
302925,3,2,0,1300,43600,1,62,1,6,0,1,1,2,1,3,1,43600,0,0,0.5
302926,0,2,0,300,30000,2,43,2,6,0,1,1,1,2,1,2,30000,0,40,0.5
302927,3,1,2,0,68000,1,60,3,1,0,1,1,1,2,3,1,68000,0,0,0.5
302927,3,1,2,0,68000,2,55,2,1,0,1,1,1,2,1,2,68000,0,29,0.5
302927,3,1,2,0,68000,1,18,3,6,0,1,1,1,2,1,2,68000,0,6,0.5
302927,3,1,2,0,68000,1,14,1,6,0,1,1,1,2,0,0,68000,99999,0,0.5
302929,3,2,0,850,23800,2,56,1,6,0,1,1,2,1,2,2,23800,0,25,0.5
302929,3,2,0,850,23800,2,37,4,4,0,1,1,2,1,1,2,23800,0,25,0.5
302930,3,2,0,1000,18900,2,40,2,4,0,1,1,2,1,2,2,18900,0,40,0.5
302930,3,2,0,1000,18900,2,17,4,6,0,1,1,2,1,1,2,18900,0,14,0.5
302931,0,1,0,0,32300,2,81,3,5,0,1,1,1,2,3,1,32300,0,0,0.5
302932,0,1,0,0,50000,2,36,2,1,0,1,1,1,2,3,1,50000,0,0,0.5
302932,0,1,0,0,50000,1,37,2,1,0,2,1,1,2,1,2,50000,0,60,0.5
302932,0,1,0,0,50000,2,15,3,6,0,2,1,1,2,0,0,50000,0,0,0.5
302932,0,1,0,0,50000,1,13,4,6,0,2,1,1,2,0,0,50000,99999,0,0.5
302933,3,1,2,0,52000,1,44,4,3,0,1,1,2,1,3,1,2000,0,40,0.5
302933,3,1,2,0,52000,2,40,4,6,0,1,1,2,1,1,2,2000,0,40,0.5
302935,0,1,0,0,12000,2,92,3,5,0,1,1,1,2,3,1,12000,0,0,0.5
302936,3,1,2,0,14400,2,74,1,5,0,1,1,2,1,3,1,14400,0,0,0.5
302938,3,1,2,0,65000,2,49,4,4,0,1,1,1,2,1,2,65000,0,40,0.5
302940,1,2,0,400,22000,1,79,4,1,0,1,1,1,2,3,1,22000,0,0,0.5
302940,1,2,0,400,22000,2,76,4,1,0,1,1,1,2,3,1,22000,0,0,0.5
302941,0,1,0,0,40000,1,55,4,1,0,1,1,2,1,1,2,40000,0,40,0.5
302941,0,1,0,0,40000,2,55,2,1,0,1,1,2,1,2,2,40000,0,0,0.5
302942,4,1,2,0,60000,1,41,2,6,0,1,1,1,2,1,2,60000,0,36,0.5
302944,0,1,0,0,57000,2,72,2,5,0,1,1,1,2,1,2,57000,0,40,0.5
302946,3,1,0,0,22600,1,62,4,1,0,1,1,2,1,3,1,22600,0,0,0.5
302946,3,1,0,0,22600,2,56,3,1,0,1,1,2,1,1,2,22600,0,20,0.5
302947,3,1,0,0,70200,1,34,2,1,0,1,2,1,1,3,1,35600,0,60,0.5
302947,3,1,0,0,70200,2,29,3,1,0,1,2,1,1,3,1,35600,0,60,0.5
302947,3,1,0,0,70200,2,0,3,6,0,1,2,1,1,0,0,35600,99999,0,0.5
302947,3,1,0,0,70200,2,56,2,4,0,1,2,1,1,1,2,35600,0,50,0.5
302947,3,1,0,0,70200,1,30,1,2,0,1,2,1,1,1,2,34600,0,50,0.5
302949,4,2,0,800,8900,1,69,3,6,0,1,1,2,1,3,1,8900,0,0,0.5
302950,4,1,2,0,65900,2,73,3,1,0,1,1,1,2,3,1,65900,0,0,0.5
302950,4,1,2,0,65900,1,86,4,1,0,1,1,1,2,3,1,65900,0,0,0.5
302950,4,1,2,0,65900,2,45,1,6,0,1,1,1,2,3,1,65900,0,25,0.5
302951,1,2,0,250,5400,2,32,1,6,0,1,1,1,2,1,2,5400,0,40,0.5
302951,1,2,0,250,5400,1,33,3,6,0,1,1,1,2,3,1,5400,0,0,0.5
302954,3,2,0,950,66000,2,26,3,6,0,1,1,2,1,2,2,66000,0,40,0.5
302954,3,2,0,950,66000,1,1,3,6,0,1,1,2,1,0,0,66000,99999,0,0.5
302957,0,1,1,0,39000,2,60,4,1,0,1,1,1,2,3,1,39000,0,0,0.5
302957,0,1,1,0,39000,1,62,2,1,0,1,1,1,2,1,2,39000,0,40,0.5
302958,4,2,0,1300,68400,2,27,4,1,0,1,1,1,2,1,2,68400,0,8,0.5
302958,4,2,0,1300,68400,1,27,3,1,0,1,1,1,2,1,2,68400,0,40,0.5
302960,3,1,2,0,25000,1,33,4,3,0,1,1,1,2,1,2,25000,0,40,0.5
302960,3,1,2,0,25000,1,13,2,6,0,1,1,1,2,0,0,25000,99999,0,0.5
302960,3,1,2,0,25000,2,9,1,6,0,1,1,1,2,0,0,25000,99999,0,0.5
302961,3,1,1,0,50100,2,69,1,5,0,1,1,2,1,1,2,50100,0,40,0.5
302961,3,1,1,0,50100,1,51,4,6,0,1,1,2,1,1,2,50100,0,30,0.5
302962,3,1,2,0,67500,1,62,3,1,0,1,1,2,1,3,1,67500,0,48,0.5
302962,3,1,2,0,67500,2,61,4,1,0,1,1,2,1,3,1,67500,0,0,0.5
302962,3,1,2,0,67500,2,25,3,6,0,1,1,2,1,1,2,67500,0,40,0.5
302963,3,1,0,0,61500,2,41,4,1,0,1,1,2,1,3,1,61500,0,40,0.5
302963,3,1,0,0,61500,1,41,4,1,0,1,1,2,1,1,2,61500,0,50,0.5
302963,3,1,0,0,61500,2,6,4,6,0,1,1,2,1,0,0,61500,99999,0,0.5
302965,4,2,0,650,37000,1,29,4,6,0,1,1,2,2,1,2,37000,0,35,0.5
302967,3,1,0,0,50000,1,39,1,1,0,1,1,1,2,1,2,50000,0,40,0.5
302967,3,1,0,0,50000,2,37,3,1,0,1,1,1,2,3,1,50000,0,0,0.5
302967,3,1,0,0,50000,1,10,4,6,0,1,1,1,2,0,0,50000,99999,0,0.5
302967,3,1,0,0,50000,2,6,4,6,0,1,1,1,2,0,0,50000,99999,0,0.5
302970,4,1,2,0,32900,1,66,3,4,0,1,1,1,2,3,1,32900,0,0,0.5
302971,4,1,2,0,55400,2,49,4,1,3,1,1,1,2,1,2,55400,0,40,0.5
302971,4,1,2,0,55400,1,64,4,1,3,1,1,1,2,1,2,55400,0,46,0.5
302971,4,1,2,0,55400,1,20,2,6,3,1,1,1,2,3,1,55400,0,0,0.5
302972,3,1,0,0,35500,1,48,4,4,0,1,1,1,2,1,2,35500,0,40,0.5
302974,4,2,0,400,58000,2,58,2,5,0,1,1,2,1,1,2,32000,0,40,0.5
302974,4,2,0,400,58000,1,42,2,6,0,1,1,2,1,3,1,32000,0,0,0.5
302974,4,2,0,400,58000,1,43,1,6,0,1,1,2,1,1,2,32000,0,40,0.5
302975,4,2,0,830,40600,1,52,2,1,0,1,1,2,1,1,2,40600,0,45,0.5
302975,4,2,0,830,40600,2,52,1,1,0,1,1,2,1,3,1,40600,0,0,0.5
302978,3,1,2,0,34400,1,63,1,1,0,1,1,2,1,3,1,34400,0,0,0.5
302978,3,1,2,0,34400,2,71,4,1,0,1,1,2,1,3,1,34400,0,0,0.5
302979,0,1,0,0,1200,2,64,2,6,0,1,1,2,1,3,1,1200,0,0,0.5
302980,4,1,0,0,15100,2,46,4,4,0,1,1,1,2,3,1,15100,0,40,0.5
302985,4,1,2,0,66500,1,71,2,1,0,1,1,1,2,3,1,66500,0,0,0.5
302985,4,1,2,0,66500,2,69,2,1,0,1,1,1,2,3,1,66500,0,0,0.5
302985,4,1,2,0,66500,1,45,2,4,0,1,1,1,2,2,2,66500,0,0,0.5
302987,4,2,0,680,12770,1,20,3,6,0,1,1,2,1,1,2,770,0,8,0.5
302987,4,2,0,680,12770,2,22,1,6,0,1,1,2,1,1,2,770,0,38,0.5
302989,4,2,0,1400,6900,1,51,4,3,0,1,1,1,2,1,2,6900,0,20,0.5
302991,3,2,0,1600,126000,2,26,3,6,0,1,1,2,1,1,2,66000,0,32,0.5
302991,3,2,0,1600,126000,1,25,2,6,0,1,1,2,1,1,2,66000,0,40,0.5
302992,3,2,0,0,750,2,25,4,6,1,1,1,1,2,3,1,750,0,20,0.5
302993,0,1,0,0,67800,1,80,2,5,0,1,1,1,2,1,2,67800,0,40,0.5
302994,4,1,2,0,80000,2,39,1,6,0,1,1,2,1,1,2,30000,0,36,0.5
302994,4,1,2,0,80000,1,38,4,6,0,1,1,1,2,1,2,30000,0,50,0.5
302994,4,1,2,0,80000,2,61,4,4,0,1,1,2,1,1,2,30000,0,50,0.5
302995,0,1,1,0,37500,1,70,1,1,0,1,1,1,2,3,1,37500,0,0,0.5
302995,0,1,1,0,37500,2,63,3,1,0,1,1,1,2,3,1,37500,0,0,0.5
302995,0,1,1,0,37500,2,84,2,5,0,1,1,1,2,3,1,37500,0,0,0.5
302996,1,1,0,0,1600,2,77,4,5,0,1,1,1,2,3,1,1600,0,0,0.5
302998,3,1,2,0,65200,1,37,4,6,0,1,1,1,2,1,2,58000,0,40,0.5
302998,3,1,2,0,65200,2,62,1,4,0,1,1,1,2,3,1,58000,0,0,0.5
302998,3,1,2,0,65200,2,35,3,6,0,1,2,1,1,1,2,7200,0,40,0.5
303001,4,2,0,730,25000,2,34,1,6,0,1,1,2,1,1,2,25000,0,50,0.5
303001,4,2,0,730,25000,1,17,2,6,0,1,1,2,1,3,1,25000,0,0,0.5
303001,4,2,0,730,25000,2,8,4,6,0,1,1,2,1,0,0,25000,99999,0,0.5
303002,0,1,0,0,11800,2,53,3,6,0,1,1,2,1,3,1,11800,0,0,0.5
303002,0,1,0,0,11800,2,92,4,5,0,1,1,2,1,3,1,11800,0,0,0.5
303004,0,2,0,550,1400,2,56,4,5,0,1,1,1,2,3,1,1400,0,0,0.5
303006,4,2,0,780,9300,2,63,4,4,0,1,1,2,1,3,1,9300,0,0,0.5
303007,3,1,2,0,57500,2,58,2,1,0,1,1,2,1,1,2,57500,0,6,0.5
303007,3,1,2,0,57500,1,67,4,1,0,1,1,2,1,3,1,57500,0,0,0.5
303008,0,2,0,500,49400,1,55,1,4,0,1,1,2,1,3,1,23400,0,40,0.5
303008,0,2,0,500,49400,2,54,3,6,0,1,1,2,1,1,2,23400,0,40,0.5
303009,1,1,2,0,62600,2,51,2,1,1,1,1,1,1,1,2,62600,0,40,0.5
303009,1,1,2,0,62600,1,51,3,1,0,1,1,1,1,1,2,62600,0,40,0.5
303010,3,1,2,0,38400,2,59,4,1,0,1,1,1,2,1,2,38400,0,40,0.5
303010,3,1,2,0,38400,1,58,4,1,0,1,1,1,2,1,2,38400,0,36,0.5
303010,3,1,2,0,38400,1,35,1,3,0,1,1,1,2,2,2,38400,0,0,0.5
303011,4,2,0,750,30000,1,37,4,2,0,1,1,1,2,1,2,30000,0,48,0.5
303013,3,2,0,230,9700,1,65,4,4,1,1,1,1,2,3,1,9700,0,0,0.5
303017,3,1,0,0,73000,2,56,3,1,0,1,1,1,2,3,1,73000,0,0,0.5
303017,3,1,0,0,73000,1,61,3,1,0,1,1,1,2,1,2,73000,0,10,0.5
303018,4,1,0,0,28200,2,57,1,4,0,1,1,1,2,2,2,28200,0,40,0.5
303018,4,1,0,0,28200,1,23,4,6,0,2,1,1,2,2,2,28200,0,0,0.5
303020,1,1,0,0,31800,2,85,3,1,0,1,1,1,2,3,1,31800,1200,0,0.5
303020,1,1,0,0,31800,1,84,3,1,0,1,1,1,2,3,1,31800,0,0,0.5
303021,0,1,0,0,39700,2,63,1,4,0,1,1,1,2,1,2,39700,0,40,0.5
303022,0,1,0,0,25900,2,92,1,6,0,1,1,2,1,3,1,25900,0,0,0.5
303022,0,1,0,0,25900,2,21,3,6,0,1,1,2,1,1,2,25900,0,40,0.5
303023,0,1,0,0,32100,1,61,4,3,0,1,1,1,2,1,2,32100,0,30,0.5
303023,0,1,0,0,32100,1,41,1,6,0,1,1,1,2,2,2,32100,0,20,0.5
303025,3,2,0,2400,70300,2,87,2,5,0,1,1,2,1,3,1,70300,0,0,0.5
303026,3,1,1,0,156000,1,37,2,6,0,1,1,1,2,1,2,35000,0,40,0.5
303026,3,1,1,0,156000,2,60,4,3,0,1,1,1,2,1,2,35000,0,40,0.5
303026,3,1,1,0,156000,2,60,4,3,0,1,1,1,2,1,2,35000,0,40,0.5
303026,3,1,1,0,156000,1,37,2,6,0,1,1,1,2,1,2,35000,0,40,0.5
303027,3,2,0,800,59200,2,65,1,1,0,1,1,2,1,3,1,59200,0,0,0.5
303027,3,2,0,800,59200,1,58,3,1,0,1,1,2,1,1,2,59200,0,40,0.5
303029,0,1,0,0,25000,1,35,1,1,0,1,1,1,2,1,2,25000,0,17,0.5
303029,0,1,0,0,25000,2,34,2,1,0,1,1,1,2,2,2,25000,0,0,0.5
303029,0,1,0,0,25000,2,15,2,6,0,1,1,1,2,0,0,25000,0,0,0.5
303029,0,1,0,0,25000,2,11,2,6,0,1,1,1,2,0,0,25000,99999,0,0.5
303030,0,1,1,0,50000,2,33,3,1,0,1,1,1,2,3,1,50000,0,0,0.5
303030,0,1,1,0,50000,1,32,1,1,0,1,1,1,2,1,2,50000,0,40,0.5
303030,0,1,1,0,50000,1,7,3,6,0,1,1,1,2,0,0,50000,99999,0,0.5
303030,0,1,1,0,50000,2,2,2,6,0,1,1,1,2,0,0,50000,99999,0,0.5
303032,4,2,0,1000,1000,2,21,4,6,0,1,1,1,2,3,1,1000,0,20,0.5
303032,4,2,0,1000,1000,1,19,3,6,0,1,1,1,2,3,1,1000,0,10,0.5
303034,4,1,2,0,21400,2,64,3,4,0,1,1,1,2,2,2,21400,0,0,0.5
303034,4,1,2,0,21400,1,37,1,6,0,1,1,1,2,2,2,21400,0,60,0.5
303037,3,1,2,0,251000,2,43,2,4,0,1,1,2,1,1,2,45000,0,40,0.5
303037,3,1,2,0,251000,1,40,1,6,0,1,1,2,1,1,2,35000,0,25,0.5
303038,0,1,0,0,54300,2,72,2,1,0,1,1,1,2,3,1,54300,0,0,0.5
303038,0,1,0,0,54300,1,76,3,1,0,1,1,1,2,3,1,54300,0,0,0.5
303039,3,1,2,0,22720,1,76,3,1,0,1,1,1,2,3,1,22720,0,0,0.5
303039,3,1,2,0,22720,2,73,2,1,0,1,1,1,2,3,1,22720,0,0,0.5
303040,3,1,2,0,51704,2,36,1,4,1,1,1,1,1,1,2,51704,0,40,0.5
303040,3,1,2,0,51704,2,9,2,6,4,1,1,2,1,0,0,51704,99999,0,0.5
303043,3,1,2,0,28500,2,71,1,4,0,2,1,1,2,3,1,28500,0,0,0.5
303044,2,1,0,0,47700,2,55,4,5,0,2,1,1,1,1,2,21700,0,40,0.5
303044,2,1,0,0,47700,1,57,3,4,0,1,1,1,2,1,2,21700,0,40,0.5
303045,3,1,0,0,42250,2,77,3,4,0,1,1,1,2,1,2,42250,0,36,0.5
303046,3,1,0,0,67600,2,69,3,1,0,1,1,1,2,3,1,67600,0,0,0.5
303046,3,1,0,0,67600,1,70,2,1,0,1,1,1,2,1,2,67600,0,50,0.5
303047,4,1,2,0,67600,1,50,2,1,1,1,1,1,1,1,2,67600,0,48,0.5
303047,4,1,2,0,67600,2,52,2,1,0,2,1,1,2,3,1,67600,0,0,0.5
303047,4,1,2,0,67600,2,17,2,6,1,2,1,1,2,1,2,67600,0,36,0.5
303047,4,1,2,0,67600,1,12,1,6,1,1,1,1,1,0,0,67600,99999,0,0.5
303047,4,1,2,0,67600,2,76,2,5,0,2,1,1,2,3,1,67600,0,0,0.5
303048,4,2,0,480,22900,2,20,2,6,0,1,1,2,1,1,2,22900,0,40,0.5
303049,0,1,0,0,68100,1,84,3,4,0,1,1,1,2,3,1,68100,0,0,0.5
303049,0,1,0,0,68100,1,60,3,3,0,1,1,1,2,1,2,68100,0,4,0.5
303049,0,1,0,0,68100,1,50,1,6,0,1,1,1,2,3,1,68100,0,0,0.5
303050,3,1,2,0,66000,2,27,2,1,0,1,1,1,2,1,2,66000,0,40,0.5
303050,3,1,2,0,66000,1,25,1,1,0,1,1,1,2,1,2,66000,0,40,0.5
303051,4,1,0,0,62000,1,60,2,1,0,1,1,1,2,1,2,62000,0,40,0.5
303051,4,1,0,0,62000,2,56,3,1,0,1,1,1,2,3,1,62000,0,0,0.5
303055,0,2,0,0,11200,1,85,3,1,0,1,1,1,2,3,1,11200,0,0,0.5
303055,0,2,0,0,11200,2,49,3,1,0,1,1,1,2,3,1,11200,0,0,0.5
303056,3,1,0,0,18400,1,29,2,6,0,1,1,1,2,1,2,18400,0,20,0.5
303057,2,2,0,880,51300,2,23,3,1,0,1,1,2,1,1,2,51300,0,40,0.5
303057,2,2,0,880,51300,1,25,1,1,0,1,1,2,1,1,2,51300,0,38,0.5
303057,2,2,0,880,51300,2,2,1,6,0,1,1,2,1,0,0,51300,99999,0,0.5
303058,0,2,0,350,21000,1,69,3,1,0,1,1,1,2,3,1,21000,0,25,0.5
303058,0,2,0,350,21000,2,72,3,1,0,1,1,1,2,3,1,21000,0,0,0.5
303059,0,2,0,0,8000,2,44,4,1,0,1,1,1,2,3,1,8000,0,40,0.5
303059,0,2,0,0,8000,1,40,1,1,0,1,1,1,2,1,2,8000,0,40,0.5
303059,0,2,0,0,8000,1,16,1,6,0,1,1,1,2,3,1,8000,0,30,0.5
303060,0,2,0,500,18000,1,75,3,1,0,1,1,1,2,3,1,18000,0,0,0.5
303060,0,2,0,500,18000,2,65,1,1,0,1,1,1,2,3,1,18000,0,0,0.5
303061,1,1,2,0,27800,2,71,1,4,0,1,1,1,2,1,2,27800,0,6,0.5
303062,0,1,2,0,33460,2,30,2,1,0,1,1,1,2,3,1,33460,0,14,0.5
303062,0,1,2,0,33460,1,29,1,1,0,1,1,1,2,1,2,33460,0,80,0.5
303062,0,1,2,0,33460,2,4,2,6,0,1,1,1,2,0,0,33460,99999,0,0.5
303062,0,1,2,0,33460,2,1,3,6,0,1,1,1,2,0,0,33460,99999,0,0.5
303063,4,2,0,1300,17680,2,21,2,6,0,1,1,1,2,1,2,7700,0,20,0.5
303063,4,2,0,1300,17680,2,22,3,6,0,1,1,1,2,1,2,9000,0,20,0.5
303063,4,2,0,1300,17680,2,20,1,6,0,1,1,1,2,3,1,980,0,8,0.5
303065,4,1,1,0,60900,1,74,1,4,0,1,1,2,1,3,1,60900,0,0,0.5
303065,4,1,1,0,60900,2,28,4,6,0,1,1,2,2,1,2,60900,0,30,0.5
303066,0,1,0,0,72000,2,32,4,1,0,1,1,1,2,1,2,72000,0,40,0.5
303066,0,1,0,0,72000,2,34,3,1,0,1,1,1,2,3,1,72000,0,0,0.5
303066,0,1,0,0,72000,2,12,4,6,0,1,1,1,2,0,0,72000,99999,0,0.5
303067,0,1,0,0,43400,1,76,2,1,0,1,1,1,2,1,2,43400,0,60,0.5
303067,0,1,0,0,43400,2,63,4,1,0,1,1,1,2,1,2,43400,0,40,0.5
303068,0,2,0,430,28500,1,60,2,6,0,1,1,1,2,3,1,28500,0,0,0.5
303068,0,2,0,430,28500,2,59,3,6,0,1,1,1,2,3,1,28500,0,0,0.5
303068,0,2,0,430,28500,1,54,4,6,0,1,1,1,2,3,1,28500,0,0,0.5
303069,0,1,0,0,14500,2,73,2,5,0,1,1,1,2,3,1,14500,0,0,0.5
303070,4,2,0,850,23930,2,39,4,6,0,1,1,2,1,1,2,23930,0,40,0.5
303070,4,2,0,850,23930,2,18,4,6,0,1,1,2,1,1,2,23930,0,29,0.5
303070,4,2,0,850,23930,2,16,2,6,0,1,1,2,1,3,1,23930,0,0,0.5
303072,0,1,2,0,25000,2,31,1,1,0,1,1,1,2,3,1,25000,0,0,0.5
303072,0,1,2,0,25000,1,21,1,1,0,1,1,1,2,1,2,25000,0,40,0.5
303072,0,1,2,0,25000,1,7,1,6,0,1,1,1,2,0,0,25000,99999,0,0.5
303072,0,1,2,0,25000,2,3,1,6,0,1,1,1,2,0,0,25000,99999,0,0.5
